ID,Name,Last Name,Money Available,Concerts purchased,Ticket Miner,Usarname,Password
345,Caroline,Torres,16860.73,0,true,carolinetorres,Fun!23
875,Carolyn,Dunn,15647.53,0,true,carolyndunn,Fun!23
368,Carrie,Bennett,13101.04,0,true,carriebennett,Fun!23
811,Casey,Navarro,12274.73,0,true,caseynavarro,Fun!23
580,Cassandra,Cook,14154.41,0,true,cassandracook,Fun!23
760,Catherine,Mann,13457.72,0,false,catherinemann,Fun!23
218,Cesar,Jones,16789.48,0,false,cesarjones,Fun!23
573,Chad,Clark,16072.08,0,false,chadclark,Fun!23
821,Chad,Green,17862.27,0,false,chadgreen,Fun!23
1010,Charles,Chambers,17574.53,0,true,charleschambers,Fun!23
216,Chase,Miller,12499.66,0,true,chasemiller,Fun!23
108,Chelsea,Gallagher,13797.57,0,true,chelseagallagher,Fun!23
336,Chelsea,Porter,14444.69,0,false,chelseaporter,Fun!23
324,Cheryl,Wilson,16601.02,0,true,cherylwilson,Fun!23
6,Chip,Disney,15776.95,0,true,chipdisney,Fun!23
259,Chris,Holden,10130.6,0,true,chrisholden,Fun!23
570,Chris,Jones,10764.18,0,false,chrisjones,Fun!23
285,Chris,King,15812.39,0,false,chrisking,Fun!23
866,Christian,Ellis,15739.48,0,false,christianellis,Fun!23
56,Christian,Gomez,12025.97,0,true,christiangomez,Fun!23
223,Christian,Smith,16242.54,0,true,christiansmith,Fun!23
902,Christina,Carter,10230.41,0,false,christinacarter,Fun!23
694,Christina,Dodson,11990.38,0,false,christinadodson,Fun!23
591,Christina,Jones,14756.33,0,false,christinajones,Fun!23
882,Christina,Villanueva,14126.47,0,false,christinavillanueva,Fun!23
169,Christina,Walker,14979.76,0,false,christinawalker,Fun!23
347,Christina,Wheeler,12222.4,0,true,christinawheeler,Fun!23
690,Christine,Ellis,11955.54,0,false,christineellis,Fun!23
962,Christopher,Berry,10671.47,0,true,christopherberry,Fun!23
137,Christopher,Coleman,12099.52,0,true,christophercoleman,Fun!23
98,Christopher,Contreras,15973.76,0,true,christophercontreras,Fun!23
576,Christopher,Craig,15460.59,0,false,christophercraig,Fun!23
703,Christopher,Davis,15022.4,0,false,christopherdavis,Fun!23
363,Christopher,Dominguez,13754.64,0,true,christopherdominguez,Fun!23
639,Christopher,Fields,14415.06,0,false,christopherfields,Fun!23
367,Christopher,Foster,12536.57,0,true,christopherfoster,Fun!23
563,Christopher,Johnson,10681.89,0,true,christopherjohnson,Fun!23
357,Christopher,Jones,15593.42,0,true,christopherjones,Fun!23
863,Christopher,Lucero,17611.14,0,true,christopherlucero,Fun!23
526,Christopher,Melendez,15361.68,0,false,christophermelendez,Fun!23
116,Christopher,Norris,10078.2,0,true,christophernorris,Fun!23
912,Christopher,Ortega,10354.66,0,false,christopherortega,Fun!23
632,Christopher,Osborne,13142.76,0,true,christopherosborne,Fun!23
466,Christopher,Raymond,11807.65,0,false,christopherraymond,Fun!23
662,Christopher,Robinson,17406.9,0,false,christopherrobinson,Fun!23
518,Christopher,Sanford,13340.28,0,false,christophersanford,Fun!23
734,Christopher,Underwood,14533.01,0,true,christopherunderwood,Fun!23
247,Christopher,Wright,11387.22,0,false,christopherwright,Fun!23
8,Cinderella,Disney,14180.77,0,true,cinderelladisney,Fun!23
719,Cody,Robles,17071.7,0,true,codyrobles,Fun!23
185,Cody,Scott,15240.92,0,false,codyscott,Fun!23
792,Colleen,Hall,14305.71,0,true,colleenhall,Fun!23
629,Colleen,Sanchez,14512.27,0,false,colleensanchez,Fun!23
512,Colleen,Torres,12340.72,0,true,colleentorres,Fun!23
565,Corey,Wilson,13907.98,0,false,coreywilson,Fun!23
1036,Cory,Byrd,12779.68,0,false,corybyrd,Fun!23
338,Courtney,Johnson,16582.98,0,false,courtneyjohnson,Fun!23
1008,Courtney,Olsen,16317.66,0,false,courtneyolsen,Fun!23
546,Courtney,Tran,13351.29,0,false,courtneytran,Fun!23
777,Craig,Brown,14600.56,0,true,craigbrown,Fun!23
165,Craig,Espinoza,11972.89,0,false,craigespinoza,Fun!23
831,Craig,Fleming,12305.91,0,true,craigfleming,Fun!23
387,Craig,Oconnell,17377.55,0,true,craigoconnell,Fun!23
267,Craig,Schaefer,11413.97,0,false,craigschaefer,Fun!23
22,Cruella,DeVil,12566.22,0,false,cruelladevil,Fun!23
826,Crystal,Hayes,13981.55,0,false,crystalhayes,Fun!23
109,Crystal,Hudson,17557.31,0,false,crystalhudson,Fun!23
329,Crystal,Johnson,11898.65,0,false,crystaljohnson,Fun!23
464,Crystal,Rice,11030.64,0,false,crystalrice,Fun!23
117,Crystal,Walker,16495.29,0,true,crystalwalker,Fun!23
636,Crystal,Young,14802.71,0,false,crystalyoung,Fun!23
876,Curtis,Phillips,13364.43,0,true,curtisphillips,Fun!23
836,Cynthia,Ellis,13337.79,0,false,cynthiaellis,Fun!23
685,Cynthia,Giles,15787.83,0,true,cynthiagiles,Fun!23
587,Cynthia,Powell,15324.86,0,true,cynthiapowell,Fun!23
361,Dakota,Bender,11177.45,0,false,dakotabender,Fun!23
553,Dakota,Harper,11615.74,0,false,dakotaharper,Fun!23
7,Dale,Disney,15570.71,0,true,daledisney,Fun!23
925,Dalton,Bryant,12151.57,0,true,daltonbryant,Fun!23
581,Dana,Jones,14889.21,0,true,danajones,Fun!23
841,Dana,Miller,14255.68,0,false,danamiller,Fun!23
922,Dana,Park,17898.32,0,false,danapark,Fun!23
93,Dana,Williams,16807.42,0,false,danawilliams,Fun!23
371,Daniel,Foster,10905.16,0,true,danielfoster,Fun!23
133,Daniel,Hampton,15102.69,0,true,danielhampton,Fun!23
59,Daniel,Holguin,13065.0,0,false,danielholguin,Fun!23
37,Daniel,Mejia,14635.47,0,false,danielmejia,Fun!23
97,Daniel,Olson,13260.24,0,false,danielolson,Fun!23
283,Daniel,Romero,10153.43,0,true,danielromero,Fun!23
716,Daniel,Smith,10179.07,0,false,danielsmith,Fun!23
948,Daniel,Summers,13676.34,0,true,danielsummers,Fun!23
898,Danielle,Chavez,16430.93,0,false,daniellechavez,Fun!23
992,Danielle,Conrad,13532.3,0,true,danielleconrad,Fun!23
505,Danielle,Dorsey,11991.86,0,false,danielledorsey,Fun!23
574,Danielle,Gardner,14965.73,0,false,daniellegardner,Fun!23
598,Darin,Baker,16571.54,0,true,darinbaker,Fun!23
250,Darin,Porter,13988.65,0,false,darinporter,Fun!23
536,Darlene,Russell,14605.65,0,true,darlenerussell,Fun!23
495,Darlene,Shaw,14955.31,0,false,darleneshaw,Fun!23
952,Darrell,Jones,17116.14,0,true,darrelljones,Fun!23
611,Darren,Gibbs,14881.0,0,true,darrengibbs,Fun!23
99,David,Brown,13972.67,0,false,davidbrown,Fun!23
897,David,Clark,16783.05,0,true,davidclark,Fun!23
578,David,Costa,10643.16,0,true,davidcosta,Fun!23
649,David,Cox,12702.13,0,true,davidcox,Fun!23
443,David,Davila,16750.82,0,true,daviddavila,Fun!23
145,David,Gardner,11328.84,0,true,davidgardner,Fun!23
246,David,Gross,17611.09,0,true,davidgross,Fun!23
600,David,Harvey,17084.37,0,false,davidharvey,Fun!23
931,David,Hayes,10794.0,0,true,davidhayes,Fun!23
1002,David,Johnson,11264.63,0,false,davidjohnson,Fun!23
305,David,Mills,17802.76,0,true,davidmills,Fun!23
407,David,Soto,13380.85,0,true,davidsoto,Fun!23
756,David,Summers,13313.65,0,false,davidsummers,Fun!23
265,David,Thomas,12732.63,0,false,davidthomas,Fun!23
253,David,Wright,10832.77,0,false,davidwright,Fun!23
282,Dawn,King,13841.95,0,true,dawnking,Fun!23
375,Dean,Smith,13092.87,0,true,deansmith,Fun!23
911,Deanna,Cummings,16989.03,0,false,deannacummings,Fun!23
349,Deborah,Hunt,12525.61,0,true,deborahhunt,Fun!23
455,Deborah,Scott,13434.45,0,true,deborahscott,Fun!23
503,Debra,Blackwell,12753.67,0,true,debrablackwell,Fun!23
795,Debra,Raymond,15040.28,0,true,debraraymond,Fun!23
936,Denise,Johnson,12089.32,0,false,denisejohnson,Fun!23
309,Denise,Morales,10710.62,0,true,denisemorales,Fun!23
341,Denise,Williams,15033.4,0,false,denisewilliams,Fun!23
933,Dennis,Cooper,10931.44,0,false,denniscooper,Fun!23
532,Dennis,Reynolds,14823.71,0,true,dennisreynolds,Fun!23
744,Dennis,Smith,13363.2,0,true,dennissmith,Fun!23
481,Derek,Irwin,16768.89,0,true,derekirwin,Fun!23
630,Derek,Lopez,12875.83,0,false,dereklopez,Fun!23
661,Derek,Macias,10691.57,0,true,derekmacias,Fun!23
150,Derrick,Grant,10731.87,0,true,derrickgrant,Fun!23
66,Derrick,Mapula,14696.03,0,true,derrickmapula,Fun!23
233,Destiny,Ferguson,15458.93,0,false,destinyferguson,Fun!23
391,Devin,Diaz,11217.27,0,true,devindiaz,Fun!23
53,Diana,Garcia,17395.52,0,true,dianagarcia,Fun!23
562,Diana,Matthews,17223.86,0,false,dianamatthews,Fun!23
994,Diana,Rivera,10421.61,0,true,dianarivera,Fun!23
86,Diana,VallesMartinez,10570.04,0,false,dianavallesmartinez,Fun!23
64,Dimitri,Lyon,13472.14,0,true,dimitrilyon,Fun!23
2,Donald,Duck,15607.4,0,false,donaldduck,Fun!23
351,Donald,Haynes,14455.64,0,true,donaldhaynes,Fun!23
975,Donald,Ramirez,12841.05,0,false,donaldramirez,Fun!23
638,Donald,Tran,13512.56,0,true,donaldtran,Fun!23
919,Donald,Villanueva,14783.62,0,false,donaldvillanueva,Fun!23
206,Donna,Allen,12236.82,0,true,donnaallen,Fun!23
392,Donna,Travis,16764.03,0,false,donnatravis,Fun!23
474,Doris,Mercado,16645.86,0,true,dorismercado,Fun!23
421,Doris,Moore,10638.37,0,true,dorismoore,Fun!23
244,Dorothy,Cox,15900.93,0,true,dorothycox,Fun!23
733,Douglas,Bryant,10761.95,0,true,douglasbryant,Fun!23
709,Douglas,Hernandez,13050.47,0,true,douglashernandez,Fun!23
971,Douglas,Mckay,16309.98,0,true,douglasmckay,Fun!23
115,Douglas,Rodriguez,13752.76,0,true,douglasrodriguez,Fun!23
287,Dustin,Oliver,11853.02,0,true,dustinoliver,Fun!23
155,Dylan,Harris,13906.02,0,true,dylanharris,Fun!23
567,Dylan,Lopez,11938.12,0,false,dylanlopez,Fun!23
54,Edgar,Garnica,11161.26,0,false,edgargarnica,Fun!23
51,Eduardo,Figueroa,14729.29,0,false,eduardofigueroa,Fun!23
142,Edward,Hernandez,13815.18,0,false,edwardhernandez,Fun!23
509,Edward,Jackson,10368.09,0,false,edwardjackson,Fun!23
365,Edward,Johnson,16807.31,0,false,edwardjohnson,Fun!23
610,Edward,Molina,13387.41,0,true,edwardmolina,Fun!23
83,Edwin,TomyGeorge,11258.04,0,false,edwintomygeorge,Fun!23
72,Efren,Quijas,11270.35,0,false,efrenquijas,Fun!23
383,Elizabeth,Alvarez,17392.98,0,true,elizabethalvarez,Fun!23
805,Elizabeth,Castillo,13507.63,0,true,elizabethcastillo,Fun!23
356,Elizabeth,Cordova,11190.61,0,false,elizabethcordova,Fun!23
422,Elizabeth,Cruz,12836.41,0,false,elizabethcruz,Fun!23
773,Elizabeth,Dominguez,14524.33,0,false,elizabethdominguez,Fun!23
1005,Elizabeth,Jackson,15636.24,0,true,elizabethjackson,Fun!23
306,Elizabeth,Kim,13906.44,0,true,elizabethkim,Fun!23
997,Elizabeth,Medina,14556.71,0,true,elizabethmedina,Fun!23
650,Elizabeth,Reyes,17285.61,0,false,elizabethreyes,Fun!23
939,Elizabeth,Rodriguez,16777.27,0,true,elizabethrodriguez,Fun!23
753,Elizabeth,Torres,17439.84,0,false,elizabethtorres,Fun!23
438,Emily,Brady,14128.9,0,true,emilybrady,Fun!23
900,Emily,Chang,14326.64,0,true,emilychang,Fun!23
884,Emily,Cole,14289.97,0,true,emilycole,Fun!23
809,Emily,Estes,16893.11,0,false,emilyestes,Fun!23
990,Emily,Jackson,14066.58,0,true,emilyjackson,Fun!23
183,Emily,Richardson,17956.77,0,true,emilyrichardson,Fun!23
337,Emma,Armstrong,12092.41,0,false,emmaarmstrong,Fun!23
430,Emma,Padilla,14673.0,0,false,emmapadilla,Fun!23
471,Eric,Ramos,16315.43,0,false,ericramos,Fun!23
82,Eric,Smith,16884.42,0,true,ericsmith,Fun!23
189,Eric,Vazquez,11267.88,0,false,ericvazquez,Fun!23
924,Erica,Burch,15455.39,0,false,ericaburch,Fun!23
101,Erica,Harrison,13574.75,0,true,ericaharrison,Fun!23
243,Erik,Case,11357.47,0,false,erikcase,Fun!23
622,Erika,Lopez,17009.59,0,true,erikalopez,Fun!23
1026,Erin,Barton,15753.07,0,true,erinbarton,Fun!23
793,Erin,Jones,11823.39,0,false,erinjones,Fun!23
796,Erin,Mejia,10746.31,0,true,erinmejia,Fun!23
825,Ernest,Bentley,15381.49,0,false,ernestbentley,Fun!23
202,Ethan,Holmes,13713.55,0,false,ethanholmes,Fun!23
29,Evil,Queen,11606.69,0,false,evilqueen,Fun!23
820,Felicia,Carlson,10865.9,0,true,feliciacarlson,Fun!23
49,Fernando,DeSantiago,14725.36,0,true,fernandodesantiago,Fun!23
320,Francisco,Moore,17083.0,0,true,franciscomoore,Fun!23
496,Gabriel,Hansen,11183.92,0,true,gabrielhansen,Fun!23
665,Gabriel,Sanders,15263.4,0,true,gabrielsanders,Fun!23
140,Gail,Parker,11064.01,0,false,gailparker,Fun!23
61,Garrett,Jones,14483.2,0,false,garrettjones,Fun!23
920,Gary,Mckenzie,15182.07,0,false,garymckenzie,Fun!23
463,Gary,Miller,16824.0,0,false,garymiller,Fun!23
835,Gary,Park,10248.04,0,false,garypark,Fun!23
705,Gary,Smith,10749.55,0,true,garysmith,Fun!23
25,Gaston,Disney,17351.17,0,true,gastondisney,Fun!23
800,George,Ayala,16039.09,0,false,georgeayala,Fun!23
855,George,Gilbert,15348.52,0,true,georgegilbert,Fun!23
802,George,Proctor,17444.72,0,true,georgeproctor,Fun!23
465,George,Wood,16798.72,0,false,georgewood,Fun!23
449,Gerald,Baker,15215.12,0,true,geraldbaker,Fun!23
560,Gerald,Beltran,14730.55,0,true,geraldbeltran,Fun!23
654,Gina,Swanson,10923.78,0,true,ginaswanson,Fun!23
303,Gloria,Page,15587.18,0,false,gloriapage,Fun!23
4,Goofy,Disney,11231.11,0,false,goofydisney,Fun!23
530,Grace,Kelley,14424.93,0,false,gracekelley,Fun!23
63,Gregorio,Loi,14605.48,0,true,gregorioloi,Fun!23
442,Gregory,Carr,10070.84,0,false,gregorycarr,Fun!23
311,Gregory,Maxwell,10121.62,0,true,gregorymaxwell,Fun!23
921,Gregory,Short,14526.75,0,true,gregoryshort,Fun!23
280,Gregory,Sullivan,11687.45,0,false,gregorysullivan,Fun!23
163,Haley,Moss,10094.06,0,false,haleymoss,Fun!23
132,Hannah,Arias,11449.57,0,false,hannaharias,Fun!23
506,Hannah,Maldonado,12617.55,0,true,hannahmaldonado,Fun!23
779,Hayden,Mcdaniel,14364.06,0,false,haydenmcdaniel,Fun!23
625,Heather,Cunningham,12861.25,0,true,heathercunningham,Fun!23
585,Heather,Little,10804.87,0,false,heatherlittle,Fun!23
596,Heather,Robbins,15202.01,0,true,heatherrobbins,Fun!23
789,Hector,Whitney,10723.92,0,false,hectorwhitney,Fun!23
354,Heidi,Barker,12796.86,0,false,heidibarker,Fun!23
557,Heidi,Page,16849.72,0,true,heidipage,Fun!23
740,Henry,Salazar,10324.3,0,false,henrysalazar,Fun!23
33,Hercules,Disney,13416.41,0,true,herculesdisney,Fun!23
729,Holly,Cruz,10908.35,0,false,hollycruz,Fun!23
799,Holly,Davidson,17291.25,0,false,hollydavidson,Fun!23
647,Holly,Schneider,11014.2,0,true,hollyschneider,Fun!23
751,Howard,Davenport,14929.65,0,true,howarddavenport,Fun!23
415,Hunter,Moore,15321.36,0,false,huntermoore,Fun!23
891,Jack,Morgan,11209.83,0,false,jackmorgan,Fun!23
40,Jacob,Alvarez,11693.73,0,false,jacobalvarez,Fun!23
628,Jacob,Contreras,16571.65,0,true,jacobcontreras,Fun!23
844,Jacob,Norton,11694.0,0,false,jacobnorton,Fun!23
385,Jacob,Williams,17668.71,0,true,jacobwilliams,Fun!23
284,Jacqueline,Dunn,10722.02,0,false,jacquelinedunn,Fun!23
318,Jade,Crawford,16530.75,0,true,jadecrawford,Fun!23
18,Jafar,Aladdin,10020.67,0,true,jafaraladdin,Fun!23
559,Jake,Mitchell,10878.51,0,false,jakemitchell,Fun!23
652,James,Anderson,11759.68,0,false,jamesanderson,Fun!23
595,James,Brennan,16640.09,0,true,jamesbrennan,Fun!23
190,James,Hammond,10553.01,0,false,jameshammond,Fun!23
241,James,Henderson,14793.44,0,true,jameshenderson,Fun!23
122,James,King,12866.24,0,false,jamesking,Fun!23
1017,James,Mitchell,16218.71,0,false,jamesmitchell,Fun!23
586,James,Morgan,11780.75,0,true,jamesmorgan,Fun!23
199,James,Nolan,11283.87,0,true,jamesnolan,Fun!23
176,James,Pittman,14334.02,0,false,jamespittman,Fun!23
263,James,Romero,16305.82,0,true,jamesromero,Fun!23
964,James,Simmons,17504.25,0,true,jamessimmons,Fun!23
824,James,Simpson,12676.59,0,false,jamessimpson,Fun!23
915,James,Watson,16890.32,0,true,jameswatson,Fun!23
996,Jamie,Brown,16234.34,0,false,jamiebrown,Fun!23
517,Jamie,Conner,11976.34,0,true,jamieconner,Fun!23
577,Jamie,Hernandez,15086.98,0,false,jamiehernandez,Fun!23
617,Janet,Hughes,11093.11,0,true,janethughes,Fun!23
620,Jared,Perry,16800.04,0,true,jaredperry,Fun!23
745,Jared,Scott,12063.16,0,false,jaredscott,Fun!23
10,Jasmine,Disney,10312.5,0,false,jasminedisney,Fun!23
304,Jasmine,Ramirez,14587.69,0,false,jasmineramirez,Fun!23
159,Jason,Burke,16840.27,0,true,jasonburke,Fun!23
676,Jason,Clark,11023.26,0,false,jasonclark,Fun!23
677,Jason,Lee,14837.89,0,true,jasonlee,Fun!23
459,Jason,Skinner,10778.45,0,false,jasonskinner,Fun!23
327,Jason,Wolfe,15524.85,0,true,jasonwolfe,Fun!23
589,Jeff,Ray,13160.39,0,false,jeffray,Fun!23
696,Jeffrey,Best,10637.78,0,true,jeffreybest,Fun!23
209,Jeffrey,Delgado,12881.91,0,true,jeffreydelgado,Fun!23
373,Jeffrey,Gonzalez,17530.37,0,false,jeffreygonzalez,Fun!23
295,Jeffrey,Luna,11408.99,0,true,jeffreyluna,Fun!23
245,Jeffrey,Marquez,11322.69,0,false,jeffreymarquez,Fun!23
754,Jeffrey,Rodriguez,15437.97,0,true,jeffreyrodriguez,Fun!23
342,Jeffrey,Sloan,17637.89,0,true,jeffreysloan,Fun!23
135,Jeffrey,Weiss,15960.27,0,false,jeffreyweiss,Fun!23
533,Jenna,Chase,12806.3,0,false,jennachase,Fun!23
738,Jennifer,Bailey,15029.39,0,false,jenniferbailey,Fun!23
758,Jennifer,Carr,17867.92,0,true,jennifercarr,Fun!23
447,Jennifer,Copeland,15607.09,0,false,jennifercopeland,Fun!23
878,Jennifer,Davidson,10154.76,0,false,jenniferdavidson,Fun!23
767,Jennifer,Evans,14505.11,0,true,jenniferevans,Fun!23
725,Jennifer,Guzman,12479.41,0,false,jenniferguzman,Fun!23
953,Jennifer,Hernandez,15105.56,0,false,jenniferhernandez,Fun!23
903,Jennifer,Huang,17316.94,0,false,jenniferhuang,Fun!23
816,Jennifer,Jones,10666.21,0,true,jenniferjones,Fun!23
513,Jennifer,Mills,17277.91,0,false,jennifermills,Fun!23
982,Jennifer,Preston,16545.76,0,true,jenniferpreston,Fun!23
929,Jennifer,Schneider,13727.33,0,false,jenniferschneider,Fun!23
671,Jennifer,Schultz,16218.5,0,false,jenniferschultz,Fun!23
599,Jennifer,Smith,12443.04,0,false,jennifersmith,Fun!23
162,Jennifer,Williams,15320.1,0,true,jenniferwilliams,Fun!23
312,Jenny,Henry,16117.34,0,false,jennyhenry,Fun!23
374,Jeremiah,Williamson,15125.27,0,true,jeremiahwilliamson,Fun!23
186,Jeremy,Alvarez,11810.72,0,false,jeremyalvarez,Fun!23
762,Jeremy,Foster,15830.15,0,true,jeremyfoster,Fun!23
192,Jeremy,Morris,11599.55,0,true,jeremymorris,Fun!23
969,Jeremy,Rocha,13774.96,0,true,jeremyrocha,Fun!23
714,Jermaine,Dean,11700.92,0,false,jermainedean,Fun!23
134,Jerry,Curtis,14172.23,0,true,jerrycurtis,Fun!23
739,Jerry,Gamble,10359.5,0,true,jerrygamble,Fun!23
451,Jerry,Hampton,15256.04,0,true,jerryhampton,Fun!23
198,Jerry,Lee,10431.66,0,false,jerrylee,Fun!23
974,Jerry,Rodriguez,15833.94,0,true,jerryrodriguez,Fun!23
615,Jerry,Smith,13669.17,0,false,jerrysmith,Fun!23
889,Jesse,Dunn,14754.06,0,true,jessedunn,Fun!23
237,Jesse,Montgomery,17843.54,0,false,jessemontgomery,Fun!23
490,Jessica,Anderson,17287.76,0,true,jessicaanderson,Fun!23
399,Jessica,Fernandez,12335.3,0,true,jessicafernandez,Fun!23
498,Jessica,Frye,16945.04,0,false,jessicafrye,Fun!23
827,Jessica,Lloyd,14656.43,0,true,jessicalloyd,Fun!23
254,Jessica,Martin,12387.87,0,false,jessicamartin,Fun!23
248,Jessica,Moore,14223.73,0,true,jessicamoore,Fun!23
537,Jessica,Olsen,10005.65,0,false,jessicaolsen,Fun!23
644,Jessica,Ramirez,13806.87,0,true,jessicaramirez,Fun!23
1028,Jessica,Smith,17823.84,0,false,jessicasmith,Fun!23
45,Jesus,Bruno,12429.01,0,true,jesusbruno,Fun!23
65,Jesus,Macias,13674.17,0,true,jesusmacias,Fun!23
172,Jill,Henderson,10602.03,0,true,jillhenderson,Fun!23
429,Jill,Solis,10459.48,0,true,jillsolis,Fun!23
648,Joanna,Knight,11776.14,0,false,joannaknight,Fun!23
230,Joanna,Trevino,13323.97,0,false,joannatrevino,Fun!23
865,Jody,Sanchez,13486.93,0,false,jodysanchez,Fun!23
491,Joe,Cochran,13971.07,0,false,joecochran,Fun!23
239,Joel,Arellano,15282.01,0,true,joelarellano,Fun!23
561,Joel,Welch,15205.0,0,true,joelwelch,Fun!23
700,John,Blair,13355.62,0,true,johnblair,Fun!23
691,John,Blevins,13076.41,0,false,johnblevins,Fun!23
707,John,Davis,10005.71,0,false,johndavis,Fun!23
973,John,Hansen,11339.7,0,false,johnhansen,Fun!23
701,John,Hill,14313.07,0,false,johnhill,Fun!23
874,John,House,14911.05,0,true,johnhouse,Fun!23
730,John,Jones,10602.12,0,true,johnjones,Fun!23
428,John,Morris,15458.27,0,true,johnmorris,Fun!23
1015,John,Sanders,15198.44,0,false,johnsanders,Fun!23
413,John,White,11670.83,0,true,johnwhite,Fun!23
446,Jon,Lopez,16760.96,0,true,jonlopez,Fun!23
41,Jonathan,Avalos,16713.05,0,true,jonathanavalos,Fun!23
44,Jonathan,Ayala,16420.02,0,false,jonathanayala,Fun!23
315,Jonathan,Christian,15563.05,0,true,jonathanchristian,Fun!23
806,Jonathan,Martinez,11320.4,0,false,jonathanmartinez,Fun!23
330,Jordan,Wilson,16731.62,0,true,jordanwilson,Fun!23
721,Jorge,Haley,14169.42,0,true,jorgehaley,Fun!23
888,Jorge,Huerta,15377.42,0,false,jorgehuerta,Fun!23
84,Jorge,Topete,16053.63,0,true,jorgetopete,Fun!23
489,Jose,Evans,10542.01,0,false,joseevans,Fun!23
688,Jose,Farley,16264.02,0,true,josefarley,Fun!23
814,Jose,Smith,12813.95,0,true,josesmith,Fun!23
388,Joseph,Brooks,14481.15,0,false,josephbrooks,Fun!23
886,Joseph,Davis,16241.0,0,false,josephdavis,Fun!23
823,Joseph,Fritz,15171.36,0,true,josephfritz,Fun!23
1003,Joseph,Hanna,14910.91,0,false,josephhanna,Fun!23
235,Joseph,Lewis,11002.52,0,false,josephlewis,Fun!23
588,Joseph,Macdonald,13425.75,0,false,josephmacdonald,Fun!23
871,Joseph,Robinson,13363.25,0,true,josephrobinson,Fun!23
715,Joshua,Banks,14965.18,0,false,joshuabanks,Fun!23
845,Joshua,Gomez,16652.72,0,true,joshuagomez,Fun!23
724,Joshua,Hickman,11011.97,0,true,joshuahickman,Fun!23
381,Joshua,Meadows,15625.61,0,false,joshuameadows,Fun!23
838,Juan,Brock,15054.04,0,true,juanbrock,Fun!23
670,Julia,Jones,13790.81,0,false,juliajones,Fun!23
699,Julia,Young,14707.33,0,true,juliayoung,Fun!23
483,Julian,Gutierrez,10376.4,0,false,juliangutierrez,Fun!23
166,Julie,Alexander,15492.21,0,false,juliealexander,Fun!23
828,Julie,Shaw,15700.01,0,false,julieshaw,Fun!23
500,Justin,Davis,14836.13,0,false,justindavis,Fun!23
894,Justin,Hawkins,13015.92,0,false,justinhawkins,Fun!23
419,Justin,Martinez,14676.62,0,true,justinmartinez,Fun!23
164,Justin,Wilson,16368.31,0,false,justinwilson,Fun!23
28,Kaa,Disney,15900.94,0,false,kaadisney,Fun!23
916,Kara,Summers,13449.83,0,true,karasummers,Fun!23
258,Karen,Thomas,13578.67,0,true,karenthomas,Fun!23
264,Karen,Zhang,17086.07,0,true,karenzhang,Fun!23
858,Karl,Davis,14047.14,0,false,karldavis,Fun!23
171,Karla,Johnson,14144.34,0,false,karlajohnson,Fun!23
102,Katherine,Evans,13735.82,0,false,katherineevans,Fun!23
950,Katherine,Mcdonald,13434.59,0,false,katherinemcdonald,Fun!23
548,Kathleen,Hines,17703.23,0,false,kathleenhines,Fun!23
321,Kathleen,Small,11663.66,0,true,kathleensmall,Fun!23
219,Kathryn,Perez,12594.89,0,false,kathrynperez,Fun!23
787,Kathy,Smith,13303.49,0,true,kathysmith,Fun!23
408,Kayla,Mahoney,10350.01,0,true,kaylamahoney,Fun!23
454,Kayla,Morgan,11817.82,0,true,kaylamorgan,Fun!23
631,Kayla,Smith,16248.02,0,false,kaylasmith,Fun!23
528,Kaylee,Hale,12095.86,0,true,kayleehale,Fun!23
240,Kaylee,Patterson,10488.22,0,false,kayleepatterson,Fun!23
783,Keith,Christensen,12481.0,0,true,keithchristensen,Fun!23
394,Keith,Ellis,15586.46,0,false,keithellis,Fun!23
187,Keith,Ortiz,16391.31,0,false,keithortiz,Fun!23
479,Kelly,Bell,15985.08,0,false,kellybell,Fun!23
551,Kelly,Harris,15703.56,0,false,kellyharris,Fun!23
885,Kelly,Herring,10503.91,0,false,kellyherring,Fun!23
723,Kelly,Jordan,11477.97,0,false,kellyjordan,Fun!23
909,Kelly,Wilson,11095.73,0,true,kellywilson,Fun!23
222,Kelly,Yu,13400.02,0,false,kellyyu,Fun!23
1038,Kendra,Sawyer,16945.23,0,false,kendrasawyer,Fun!23
877,Kenneth,Boyd,10160.04,0,false,kennethboyd,Fun!23
681,Kenneth,Davis,12233.03,0,false,kennethdavis,Fun!23
868,Kenneth,House,10231.94,0,true,kennethhouse,Fun!23
353,Kenneth,Smith,13140.5,0,false,kennethsmith,Fun!23
741,Kevin,Boone,17666.56,0,true,kevinboone,Fun!23
485,Kevin,Gould,12733.02,0,false,kevingould,Fun!23
857,Kevin,Harrison,16889.88,0,false,kevinharrison,Fun!23
461,Kevin,Larson,10905.69,0,true,kevinlarson,Fun!23
333,Kevin,Scott,10222.41,0,false,kevinscott,Fun!23
80,Kevin,Sias,16976.59,0,true,kevinsias,Fun!23
362,Kevin,Swanson,16096.31,0,true,kevinswanson,Fun!23
842,Kevin,Tran,13996.54,0,true,kevintran,Fun!23
195,Kim,Buckley,15514.18,0,false,kimbuckley,Fun!23
522,Kim,Contreras,11647.27,0,true,kimcontreras,Fun!23
1016,Kim,Craig,11157.41,0,false,kimcraig,Fun!23
335,Kimberly,Garcia,10056.66,0,true,kimberlygarcia,Fun!23
